Name,Slug,Collection ID,Locale ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Description,aaMin,aaMax,baMin,baMax,Usage,stability,oilQuantity,cohumulone,caryophyllene,humulene,myrcene,Aromas
Triskel,triskel,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3bc79060397272dc4e692,false,false,Tue May 18 2021 13:09:13 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:40:59 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Développé en France en 2006, Triskel est un cultivar du houblon français Strisselspalt et du cépage anglais Yeoman. Avec un nez plus prononcé que son parent français, le Triskel constitue une alternative unique au premier moût et ses qualités aromatiques notables le rendent bien adapté à un ajout tardif ou à un houblonnage sec. Très recherchée pour les ales de style belge ou plus légères, elle présente une combinaison élégante de notes florales et fruitées subtiles avec quelques agrumes. Triskel, Bouclier et Aramis sont les trois premières variétés officiellement enregistrées issues du programme de recherche variétale de la filière houblonnière alsacienne. Ces trois variétés ont été créées dans un effort continu pour augmenter le pourcentage alpha du Strisselspalt tout en conservant son profil aromatique prisé.",8,9,4,4.7,Aromatique,,1.5 - 2.0,,,,,agrumes; epice; floral; fruite
Tsingtao Flower,tsingtao-flower,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3bc7a3bc83cd1432131c4,false,false,Tue May 18 2021 13:09:14 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:32:35 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Le Hallertau (US) est assurément un houblon tenace, de style bavarois. Il a longtemps dominé sa région d'origine et est toujours demandé par les brasseurs artisanaux pour les ales de style bavarois. En tant que houblon américain, il est surpassé par le Mt. Hood et le Liberty, mais il tient toujours son rang. Son faible taux d'acides alpha et son taux élevé d'humulène contribuent à un profil d'arôme et de saveur doux, fleuri et délicatement épicé. Le Hallertau original cultivé en Allemagne a longtemps été la base des lagers allemandes et européennes.",7,7,,,Double usage,,,,,,,melon; tabac; cassis
Ultra,ultra,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3b771a0033a730a028971,false,false,Tue May 18 2021 12:47:45 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:23:22 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Traditionnellement, le houblon Ultra n'a été cultivé qu'aux États-Unis et encore, dans des qualités quelque peu limitées. Ils ont été développés dans l'Oregon en 1983, mis sur le marché en 1995 et sont une variété triploïde riche en humulène, ce qui leur confère un arôme et une saveur légèrement épicés. Combinaison de quatre parts de Hallertau, d'une part de Saaz et d'une part d'une variété non nommée, Ultra est bien adaptée aux lagers, pilsners, wheats et bocks, tant pour la finition que pour l'arôme. Ultra présente également un profil d'huile presque identique à celui de la Hallertau Mittelfrüh.",9.2,9.7,3.8,4,Aromatique,,1.0 - 1.5,,10 - 15,30 - 30,25 - 35,epice; floral
Vanguard,vanguard,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3bc7a3bc83c07ca2131e1,false,false,Tue May 18 2021 13:09:14 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:32:36 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Le houblon Vanguard possède un profil acide unique. Il présente un équilibre assez rare entre un faible taux d'acide alpha et un taux élevé d'acide bêta, ainsi qu'un profil huileux dominé par des niveaux élevés d'humulène et des niveaux très faibles de cohumulone. Bien qu'elle présente certaines similitudes avec la Hallertau Mittelfrüh, sûrement en raison de leur lignée proche, ce profil inhabituel confère à la Vanguard un caractère boisé et herbacé prononcé surmontant un piquant définitif. Il est suggéré que la qualité épicée est particulièrement évidente lorsque Vanguard est utilisé comme un ajout précoce. Vanguard est la dernière variété dérivée de Hallertau issue du programme de sélection de houblon de l'USDA et a été commercialisée dans le monde de la brasserie en 1997, après 15 longues années de développement et de tests. Ils sont cultivés principalement aux États-Unis et sont considérés comme excellents pour ajouter une composante aromatique de style européen aux bières de style allemand.",4,6.5,5,7.5,Aromatique,Bonne : 75,0.5 - 1.0,,12 - 14,45 - 45,20 - 25,agrumes; fruits-tropicaux; cedre; boise
Vic Secret™,vic-secretE284A2,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3bc7a3bc83c4538213204,false,false,Tue May 18 2021 13:09:14 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:41:00 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Vic Secret a eu sa première récolte commerciale en 2013. Développée en 2000 à Victoria, en Australie, aux côtés de la variété sœur Topaz, Vic Secret présente des éléments de fruits tropicaux, d'herbes et de pin avec des notes nettes d'ananas et de fruit de la passion. Testée abondamment par les brasseurs, celle de Vic Secret est mieux utilisée via le whirlpool et le houblonnage à sec. Il est également intéressant de noter que les ajouts tardifs en bouilloire lui confèrent un merveilleux caractère terreux, mais que le caractère fruité ne ressort pas.",14,17,5.7,8.7,Double usage,,1.9 - 2.8,51 - 57,8 - 12,14 - 16,38 - 45,pin; resineux; fruits-tropicaux
Vital,vital,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3b7717c23121d28a33efb,false,false,Tue May 18 2021 12:47:45 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:23:22 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Vital est une nouvelle variété de houblon issue du programme de sélection Zatec en République tchèque. Sa teneur élevée en acides alpha et bêta lui confère un arôme de houblon épicé. À ce jour, Vital a été utilisé avec succès dans des ales pâles à un seul houblon, bien qu'il ait été initialement sélectionné à des fins pharmaceutiques et biomédicales pour ses niveaux élevés de xanthohumol, un puissant antioxydant.",12,16,6,10,Double usage,,,,,,,agrumes; epice
Vojvodina,vojvodina,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3bc7bf1e4c937d9382817,false,false,Tue May 18 2021 13:09:15 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:41:01 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Résultat d'un croisement entre Northern Brewer et une variété mâle dérivée de Golding, Vojvodina est un houblon aux propriétés amérisantes douces, à l'arôme boisé et aux notes de cèdre et de tabac. Il possède certaines des caractéristiques de l'arôme noble de Northern Brewer, mais il est plus intense et peut-être un peu plus rond. La Vojvodina a été initialement créée à la fin des années 1960 à l'Institut de recherche agricole de Bački Petrovac, en ex-Yougoslavie, dans le but de remplacer la Backa. Sans succès à cet égard, les superficies commerciales restent rares. C'est la sœur de Dunav et Neoplanta et, comme Dunav, elle présente une coloration rougeâtre sur sa tige principale.",6,10.5,2.3,4.7,Aromatique,Bonne : 75,,,,,,herbeux; epice; floral
Wai-iti,wai-iti,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3bc7c6c5f3cbf0102e70f,false,false,Tue May 18 2021 13:09:16 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:41:01 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Un houblon triploïde vraiment moderne, Wai-iti apporte une touche fraîche de citron vert et de fruits à noyau. Il a été mis à la disposition des brasseurs en 2011 aux côtés du Kohatu par le New Zealand Plant & Food Research et se caractérise par un taux d'acides bêta plus élevé que celui des acides alpha, une faible teneur en cohumulone et une teneur en huile robuste. Son héritage est constitué des variétés remarquables Hallertauer Mittelfrüh comme parent 1/3 et Liberty comme grand-parent. Malgré sa faible teneur en alpha, sa faible teneur en cohumulone et sa forte teneur en farnésène suggèrent une amertume douce et une aptitude potentielle pour les bières à un seul houblon. Lorsqu'elle est brassée en tant qu'addition intermédiaire ou tardive, les arômes d'agrumes de la Wai-iti passent au second plan et laissent place à une présence plus marquée de fruits à noyau. Certains pensent que la Wai-iti est similaire à la Riwaka, mais qu'elle est plus douce et plus ronde.",2.5,3.5,4.5,5.5,Aromatique,,1.6 - 1.6,22 - 24,,,,agrumes; fruit-a-noyau; peche; abricot; citron-vert
Waimea,waimea,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3b772a0033a2d550289d8,false,false,Tue May 18 2021 12:47:46 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:23:23 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Waimea est une nouvelle variété néo-zélandaise à double usage, sélectionnée à l'origine pour ses qualités d'alpha et d'amertume. Commercialisée en 2012, elle tire son origine des variétés californiennes Late Cluster, Fuggle et Saaz. Malgré son alpha incroyablement élevé, les caractéristiques de brassage de la Waimea comprennent une saveur et des arômes résolument favorables d'agrumes et de pin fraîchement écrasés.",16,19,7,9,Double usage,,2.0 - 2.2,,,,,agrumes; pin; resineux; mandarine; pamplemousse
Wakatu,wakatu,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3bc7c280f02a3a947f7a5,false,false,Tue May 18 2021 13:09:16 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:41:02 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Wakatu, ou Hallertau Aroma comme on l'appelle parfois, est un houblon triploïde néo-zélandais qui a beaucoup d'atouts. Composé de deux tiers de Hallertauer Mittelfrüher et d'un tiers de mâle néo-zélandais, il est sorti en 1988 du programme de sélection du houblon du New Zealand Institute for Plant and Food Research. Son profil pétrolier bien équilibré lui confère un arôme floral discret surmontant un citron vert frais et piquant. Considéré comme largement à double usage, il peut être ajouté à n'importe quel stade de l'ébullition et houblonné à sec avec succès. Il a également été noté pour son impressionnante stabilité de saveur.",6.5,8.5,8.4,8.6,Double usage,,0.9 - 1.1,28 - 35,,,,agrumes; floral
Warrior®,warriorC2AE,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3bc7cef44e661fa1b1b8e,false,false,Tue May 18 2021 13:09:16 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:41:03 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Développé par Select Botanicals Group, le houblon américain Warrior® devient rapidement un favori, en particulier auprès des brasseries artisanales américaines. Parmi ses caractéristiques souhaitables, citons son amertume nette et douce et son arôme discret d'agrumes et d'épices. Son pedigree est inconnu du public. La brasserie Dogfish Head utilise la Warrior dans plusieurs de ses brassins, notamment dans sa 60 Minute IPA.",15.5,18,4.4,6,Amérisant,Bonne : 75,,,8 - 11,15 - 15,40 - 50,resineux
Whitbread Golding,whitbread-golding,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3bc7d49a64da875553db5,false,false,Tue May 18 2021 13:09:17 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:37:14 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"La Whitbread Golding présente une saveur et un houblonnage robustes, notamment par rapport aux autres variétés de Golding. Avec ses arômes agréables, fruités, de style européen, elle a traditionnellement été très populaire en Angleterre et est actuellement cultivée de manière extensive pour la brasserie commerciale, artisanale et domestique. Lorsqu'elle est utilisée en tant que premier ajout, la Whitbread Golding présente une amertume forte et prononcée. Au milieu de l'ébullition, son profil de saveur tend vers un fruité doux et, en tant qu'ajout d'arôme, des arômes d'herbes et de bois se manifestent. Sélectionné pour la première fois en 1911 par le producteur de houblon Edward Albert White, il est le résultat d'une pollinisation ouverte du Bate's Brewer. Son nom actuel n'a toutefois été inventé qu'après l'acquisition par la Whitbread Brewing Company de la ferme sur laquelle il était cultivé quelques années plus tard. Ce n'est également qu'en 1953 que la variété a été officiellement mise en production. Saluée comme une variété salvatrice par les producteurs du Kent dans les années 1950, la résistance de la Whitbread Golding au Verticillium Wilt a contribué à en faire la favorite de l'industrie après que cette maladie ait dévasté les cultures de Golding et de Fuggle dans la région à cette époque.",5.4,8,2,3.3,Aromatique,Bonne : 60,,,12 - 14,39 - 39,21 - 27,floral; melon; fruite; terreux
Willamette,willamette,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3bc7dd333c4ce3c34af87,false,false,Tue May 18 2021 13:09:17 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:37:16 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Considérée comme un pilier de l'industrie américaine du houblon, Willamette est l'une des variétés les plus cultivées aux États-Unis. Sélectionnée pour la première fois en Oregon en 1967, elle a reçu l'agrément de l'USDA en 1971 et a été commercialisée la même année. Willamette est un houblon aromatique triploïde dont l'héritage est principalement dérivé des variétés anglaises Fuggle et Fuggle Tetraploid. Elle partage ce même pedigree avec sa sélection sœur, Columbia. Lorsqu'elle est brassée, la Willamette présente un piquant complexe caractérisé par des notes à la fois herbacées, florales et fruitées. Sélectionnée à l'origine pour remplacer la Fuggle, elle a gagné en popularité ces derniers temps, notamment auprès des brasseurs artisanaux, et représente aujourd'hui environ 20 % de tous les houblons cultivés commercialement aux États-Unis.",4.5,7,3,4.5,Aromatique,Bonne : 60,0.6 - 1.6,30 - 35,6.5 - 8.2,20 - 20,30 - 55,floral; epice; herbeux; fruite; encens; baie-de-sureau
Wye Challenger,wye-challenger,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3b772a0557079802d8d74,false,false,Tue May 18 2021 12:47:46 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:23:24 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Présenté au public en 1972, le houblon Challenger a été développé au Wye College à partir des variétés Northern Brewer et German Zattler. Il représentait un pourcentage important du houblon cultivé au Royaume-Uni dans les années 1980 et 1990. La Challenger se caractérise par une amertume décente et un arôme floral et, en tant que telle, elle est considérée comme parfaite pour l'amertume ou le houblonnage à sec. Sa saveur est douce avec des caractéristiques florales équilibrées, quelques agrumes et un soupçon d'épices.",6.5,8.5,2.5,4.3,Double usage,,,,,,,cognac; banane; pain-depice
Wye Target,wye-target,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3bc7d3bc83cfb04213562,false,false,Tue May 18 2021 13:09:17 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:41:06 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"La variété anglaise à double usage Target est sortie en 1992 et présente une lignée comprenant la Northern Brewer et la Eastwell Golding. Bien qu'elle soit assez proche, la cousine de Target, Challenger, est considérablement différente. La popularité de Target a connu des hauts et des bas au fil des ans, mais elle semble aujourd'hui être populaire auprès des brasseurs artisanaux, étant utilisée dans l'IPA de Green Man Ale à Asheville, en Caroline du Nord, et dans de nombreux brassins artisanaux anglais. Elle donne de bons résultats en Angleterre, mais souffre d'une mauvaise stabilité au stockage.",9.5,12.5,4.3,5.7,Amérisant,Bonne : 75,,,,,,fruite; baie-de-sureau; caramel; tabac; vanille
